timestamp,temperature,precipitation,snow_depth,cloud_cover,is_day
2022-08-30T14:00,28.1,0.00,0.00,6,1
2022-08-30T15:00,28.2,0.00,0.00,13,1
2022-08-30T16:00,27.8,0.00,0.00,39,1
2022-08-30T17:00,26.7,0.00,0.00,48,1
2022-08-30T18:00,25.7,0.00,0.00,42,1
2022-08-30T19:00,24.0,0.00,0.00,36,0
2022-08-30T20:00,21.4,0.00,0.00,34,0
2022-08-30T21:00,19.9,0.00,0.00,50,0
2022-08-30T22:00,19.8,0.00,0.00,17,0
2022-08-30T23:00,20.2,0.00,0.00,27,0
2022-08-31T00:00,20.1,0.00,0.00,23,0
2022-08-31T01:00,20.6,0.00,0.00,52,0
2022-08-31T02:00,19.8,0.00,0.00,66,0
2022-08-31T03:00,17.9,0.00,0.00,46,0
2022-08-31T04:00,18.4,0.00,0.00,40,0
2022-08-31T05:00,16.8,0.00,0.00,38,0
2022-08-31T06:00,18.0,0.00,0.00,59,1
2022-08-31T07:00,18.6,0.00,0.00,89,1
2022-08-31T08:00,19.8,0.00,0.00,96,1
2022-08-31T09:00,20.8,0.00,0.00,90,1
2022-08-31T10:00,20.0,0.50,0.00,90,1
2022-08-31T11:00,20.0,0.40,0.00,67,1
2022-08-31T12:00,19.7,0.30,0.00,73,1
2022-08-31T13:00,20.7,0.00,0.00,49,1
2022-08-31T14:00,22.0,0.00,0.00,67,1
2022-08-31T15:00,21.7,0.00,0.00,77,1
2022-08-31T16:00,21.4,0.00,0.00,65,1
2022-08-31T17:00,20.8,0.30,0.00,66,1
2022-08-31T18:00,20.0,0.30,0.00,100,1
2022-08-31T19:00,18.8,0.60,0.00,100,0
2022-08-31T20:00,18.7,1.80,0.00,100,0
2022-08-31T21:00,18.3,1.30,0.00,100,0
2022-08-31T22:00,17.7,0.40,0.00,100,0
2022-08-31T23:00,17.3,0.20,0.00,100,0
2022-09-01T00:00,17.0,0.10,0.00,100,0
2022-09-01T01:00,16.6,0.00,0.00,100,0
2022-09-01T02:00,16.6,0.20,0.00,100,0
2022-09-01T03:00,16.3,0.50,0.00,100,0
2022-09-01T04:00,15.8,1.90,0.00,100,0
2022-09-01T05:00,15.3,0.60,0.00,100,0
2022-09-01T06:00,15.2,0.10,0.00,94,1
2022-09-01T07:00,15.3,0.00,0.00,100,1
2022-09-01T08:00,16.1,0.00,0.00,100,1
2022-09-01T09:00,17.6,0.00,0.00,65,1
2022-09-01T10:00,19.1,0.00,0.00,75,1
2022-09-01T11:00,20.4,0.00,0.00,100,1
2022-09-01T12:00,20.8,0.00,0.00,99,1
2022-09-01T13:00,20.4,0.00,0.00,100,1
2022-09-01T14:00,20.4,0.00,0.00,83,1
2022-09-01T15:00,20.0,0.00,0.00,74,1
2022-09-01T16:00,20.1,0.00,0.00,95,1
2022-09-01T17:00,19.2,0.00,0.00,90,1
2022-09-01T18:00,18.3,0.00,0.00,55,1
2022-09-01T19:00,17.2,0.00,0.00,51,0
2022-09-01T20:00,16.5,0.10,0.00,56,0
2022-09-01T21:00,16.4,0.00,0.00,50,0
2022-09-01T22:00,14.9,0.00,0.00,49,0
2022-09-01T23:00,14.6,0.00,0.00,65,0
2022-09-02T00:00,14.0,0.00,0.00,73,0
2022-09-02T01:00,13.1,0.00,0.00,2,0
2022-09-02T02:00,13.6,0.00,0.00,1,0
2022-09-02T03:00,13.1,0.00,0.00,2,0
2022-09-02T04:00,11.3,0.00,0.00,4,0
2022-09-02T05:00,11.2,0.00,0.00,11,0
2022-09-02T06:00,11.3,0.00,0.00,69,1
2022-09-02T07:00,12.5,0.00,0.00,43,1
2022-09-02T08:00,14.5,0.00,0.00,10,1
2022-09-02T09:00,17.3,0.00,0.00,9,1
2022-09-02T10:00,19.5,0.00,0.00,0,1
2022-09-02T11:00,21.4,0.00,0.00,35,1
2022-09-02T12:00,22.5,0.00,0.00,58,1
2022-09-02T13:00,22.0,0.00,0.00,100,1
2022-09-02T14:00,21.8,0.00,0.00,100,1
2022-09-02T15:00,21.7,0.00,0.00,79,1
2022-09-02T16:00,21.1,0.00,0.00,50,1
2022-09-02T17:00,20.5,0.00,0.00,57,1
2022-09-02T18:00,19.2,0.00,0.00,40,1
2022-09-02T19:00,16.8,0.00,0.00,5,0
2022-09-02T20:00,17.0,0.00,0.00,2,0
2022-09-02T21:00,14.9,0.00,0.00,1,0
2022-09-02T22:00,14.9,0.00,0.00,1,0
2022-09-02T23:00,14.0,0.00,0.00,0,0
2022-09-03T00:00,12.8,0.00,0.00,14,0
2022-09-03T01:00,13.4,0.00,0.00,30,0
2022-09-03T02:00,11.5,0.00,0.00,30,0
2022-09-03T03:00,11.6,0.00,0.00,31,0
2022-09-03T04:00,12.1,0.00,0.00,11,0
2022-09-03T05:00,10.6,0.00,0.00,2,0
2022-09-03T06:00,11.3,0.00,0.00,0,1
2022-09-03T07:00,13.7,0.00,0.00,14,1
2022-09-03T08:00,16.2,0.00,0.00,15,1
2022-09-03T09:00,18.1,0.00,0.00,27,1
2022-09-03T10:00,19.8,0.00,0.00,25,1
2022-09-03T11:00,21.6,0.00,0.00,25,1
2022-09-03T12:00,23.1,0.00,0.00,23,1
2022-09-03T13:00,24.0,0.00,0.00,30,1
2022-09-03T14:00,25.0,0.00,0.00,52,1
2022-09-03T15:00,25.7,0.00,0.00,86,1
2022-09-03T16:00,25.0,0.00,0.00,71,1
2022-09-03T17:00,23.6,0.00,0.00,59,1
2022-09-03T18:00,21.6,0.00,0.00,23,1
2022-09-03T19:00,19.5,0.00,0.00,40,0
2022-09-03T20:00,18.4,0.00,0.00,29,0
2022-09-03T21:00,17.3,0.00,0.00,28,0
2022-09-03T22:00,16.5,0.00,0.00,21,0
2022-09-03T23:00,15.1,0.00,0.00,51,0
2022-09-04T00:00,14.8,0.00,0.00,39,0
2022-09-04T01:00,15.2,0.00,0.00,22,0
2022-09-04T02:00,13.6,0.00,0.00,1,0
2022-09-04T03:00,12.6,0.00,0.00,5,0
2022-09-04T04:00,12.2,0.00,0.00,10,0
2022-09-04T05:00,12.4,0.00,0.00,3,0
2022-09-04T06:00,12.4,0.00,0.00,4,1
2022-09-04T07:00,15.0,0.00,0.00,16,1
2022-09-04T08:00,17.8,0.00,0.00,23,1
2022-09-04T09:00,20.4,0.00,0.00,9,1
2022-09-04T10:00,22.9,0.00,0.00,0,1
2022-09-04T11:00,24.5,0.00,0.00,1,1
2022-09-04T12:00,25.6,0.00,0.00,4,1
2022-09-04T13:00,26.6,0.00,0.00,14,1
2022-09-04T14:00,27.0,0.00,0.00,7,1
2022-09-04T15:00,27.2,0.00,0.00,16,1
2022-09-04T16:00,26.3,0.00,0.00,10,1
2022-09-04T17:00,25.4,0.00,0.00,12,1
2022-09-04T18:00,22.7,0.00,0.00,11,1
2022-09-04T19:00,22.3,0.00,0.00,10,0
2022-09-04T20:00,18.5,0.00,0.00,5,0
2022-09-04T21:00,17.4,0.00,0.00,0,0
2022-09-04T22:00,18.5,0.00,0.00,5,0
2022-09-04T23:00,18.1,0.00,0.00,0,0
2022-09-05T00:00,16.6,0.00,0.00,0,0
2022-09-05T01:00,15.7,0.00,0.00,0,0
2022-09-05T02:00,15.1,0.00,0.00,4,0
2022-09-05T03:00,14.3,0.00,0.00,3,0
2022-09-05T04:00,13.6,0.00,0.00,0,0
2022-09-05T05:00,13.1,0.00,0.00,2,0
2022-09-05T06:00,13.8,0.00,0.00,0,1
2022-09-05T07:00,15.9,0.00,0.00,2,1
2022-09-05T08:00,18.5,0.00,0.00,23,1
2022-09-05T09:00,20.9,0.00,0.00,29,1
2022-09-05T10:00,22.7,0.00,0.00,27,1
2022-09-05T11:00,24.2,0.00,0.00,30,1
2022-09-05T12:00,25.3,0.00,0.00,31,1
2022-09-05T13:00,26.1,0.00,0.00,42,1
2022-09-05T14:00,26.7,0.00,0.00,37,1
2022-09-05T15:00,27.1,0.00,0.00,15,1
2022-09-05T16:00,27.1,0.00,0.00,15,1
2022-09-05T17:00,26.2,0.00,0.00,17,1
2022-09-05T18:00,23.9,0.00,0.00,13,1
2022-09-05T19:00,20.8,0.00,0.00,9,0
2022-09-05T20:00,21.1,0.00,0.00,5,0
2022-09-05T21:00,20.2,0.00,0.00,19,0
2022-09-05T22:00,19.3,0.00,0.00,8,0
2022-09-05T23:00,18.4,0.00,0.00,2,0
2022-09-06T00:00,17.6,0.00,0.00,0,0
2022-09-06T01:00,16.3,0.00,0.00,7,0
2022-09-06T02:00,15.5,0.00,0.00,10,0
2022-09-06T03:00,15.3,0.00,0.00,1,0
2022-09-06T04:00,14.6,0.00,0.00,0,0
2022-09-06T05:00,13.8,0.00,0.00,1,0
2022-09-06T06:00,14.0,0.00,0.00,6,1
2022-09-06T07:00,16.7,0.00,0.00,3,1
2022-09-06T08:00,19.5,0.00,0.00,4,1
2022-09-06T09:00,21.9,0.00,0.00,0,1
2022-09-06T10:00,24.2,0.00,0.00,0,1
2022-09-06T11:00,26.5,0.00,0.00,4,1
2022-09-06T12:00,28.4,0.00,0.00,4,1
2022-09-06T13:00,27.5,0.00,0.00,61,1
2022-09-06T14:00,28.4,0.10,0.00,35,1
2022-09-06T15:00,28.6,0.00,0.00,16,1
2022-09-06T16:00,28.0,0.00,0.00,19,1
2022-09-06T17:00,27.0,0.00,0.00,14,1
2022-09-06T18:00,24.6,0.00,0.00,12,1
2022-09-06T19:00,22.8,0.00,0.00,8,0
2022-09-06T20:00,21.6,0.00,0.00,3,0
2022-09-06T21:00,20.4,0.00,0.00,7,0
2022-09-06T22:00,19.1,0.00,0.00,1,0
2022-09-06T23:00,18.2,0.00,0.00,4,0
2022-09-07T00:00,17.3,0.00,0.00,11,0
2022-09-07T01:00,19.3,0.00,0.00,74,0
2022-09-07T02:00,18.3,1.30,0.00,30,0
2022-09-07T03:00,17.8,0.40,0.00,50,0
2022-09-07T04:00,17.7,0.10,0.00,55,0
2022-09-07T05:00,17.4,0.20,0.00,92,0
2022-09-07T06:00,17.5,0.30,0.00,20,1
2022-09-07T07:00,18.2,0.20,0.00,36,1
2022-09-07T08:00,19.7,0.00,0.00,28,1
2022-09-07T09:00,21.5,0.00,0.00,31,1
2022-09-07T10:00,23.9,0.00,0.00,93,1
2022-09-07T11:00,25.5,0.10,0.00,30,1
2022-09-07T12:00,26.3,0.10,0.00,25,1
2022-09-07T13:00,27.1,0.00,0.00,40,1
2022-09-07T14:00,26.3,0.00,0.00,34,1
2022-09-07T15:00,26.8,0.00,0.00,29,1
2022-09-07T16:00,27.1,0.00,0.00,34,1
2022-09-07T17:00,26.3,0.00,0.00,31,1
2022-09-07T18:00,24.2,0.00,0.00,31,1
2022-09-07T19:00,22.4,0.00,0.00,31,0
2022-09-07T20:00,21.2,0.00,0.00,30,0
2022-09-07T21:00,20.0,0.00,0.00,29,0
2022-09-07T22:00,18.5,0.00,0.00,1,0
2022-09-07T23:00,17.3,0.00,0.00,11,0
2022-09-08T00:00,16.7,0.00,0.00,1,0
2022-09-08T01:00,17.5,0.00,0.00,28,0
2022-09-08T02:00,16.1,0.00,0.00,30,0
2022-09-08T03:00,16.1,0.00,0.00,31,0
2022-09-08T04:00,15.9,0.00,0.00,34,0
2022-09-08T05:00,16.2,0.00,0.00,32,0
2022-09-08T06:00,15.5,0.00,0.00,31,1
2022-09-08T07:00,17.8,0.00,0.00,24,1
2022-09-08T08:00,20.7,0.00,0.00,29,1
2022-09-08T09:00,23.4,0.00,0.00,79,1
2022-09-08T10:00,22.3,0.10,0.00,80,1
2022-09-08T11:00,22.3,0.00,0.00,75,1
2022-09-08T12:00,24.0,0.20,0.00,48,1
2022-09-08T13:00,18.8,0.00,0.00,100,1
2022-09-08T14:00,19.5,1.00,0.00,83,1
2022-09-08T15:00,20.5,0.20,0.00,69,1
2022-09-08T16:00,22.4,0.00,0.00,65,1
2022-09-08T17:00,22.5,0.00,0.00,40,1
2022-09-08T18:00,20.7,0.50,0.00,51,1
2022-09-08T19:00,18.8,0.00,0.00,62,0
2022-09-08T20:00,17.9,1.10,0.00,94,0
2022-09-08T21:00,17.5,1.10,0.00,100,0
2022-09-08T22:00,17.1,4.40,0.00,100,0
2022-09-08T23:00,16.8,1.30,0.00,100,0
2022-09-09T00:00,16.5,2.20,0.00,100,0
2022-09-09T01:00,17.9,0.10,0.00,51,0
2022-09-09T02:00,17.6,1.60,0.00,100,0
2022-09-09T03:00,17.3,1.20,0.00,100,0
2022-09-09T04:00,17.1,2.10,0.00,100,0
2022-09-09T05:00,17.0,0.20,0.00,100,0
2022-09-09T06:00,17.1,0.10,0.00,100,1
2022-09-09T07:00,17.4,0.20,0.00,100,1
2022-09-09T08:00,18.0,0.00,0.00,100,1
2022-09-09T09:00,18.5,0.10,0.00,100,1
2022-09-09T10:00,19.1,0.10,0.00,90,1
2022-09-09T11:00,20.3,0.50,0.00,95,1
2022-09-09T12:00,20.8,1.40,0.00,100,1
2022-09-09T13:00,20.9,0.10,0.00,100,1
2022-09-09T14:00,20.9,0.20,0.00,92,1
2022-09-09T15:00,20.6,0.10,0.00,73,1
2022-09-09T16:00,20.4,0.00,0.00,90,1
2022-09-09T17:00,19.5,0.50,0.00,53,1
2022-09-09T18:00,18.4,0.10,0.00,30,1
2022-09-09T19:00,16.9,1.10,0.00,100,0
2022-09-09T20:00,17.0,0.30,0.00,100,0
2022-09-09T21:00,16.2,0.00,0.00,76,0
2022-09-09T22:00,16.2,0.00,0.00,100,0
2022-09-09T23:00,16.3,0.10,0.00,80,0
2022-09-10T00:00,15.8,0.00,0.00,14,0
2022-09-10T01:00,15.5,0.00,0.00,15,0
2022-09-10T02:00,15.1,0.00,0.00,100,0
2022-09-10T03:00,15.1,0.00,0.00,100,0
2022-09-10T04:00,13.9,0.00,0.00,100,0
2022-09-10T05:00,14.1,0.00,0.00,100,0
2022-09-10T06:00,14.4,0.00,0.00,84,1
2022-09-10T07:00,15.2,0.00,0.00,58,1
2022-09-10T08:00,16.5,0.00,0.00,5,1
2022-09-10T09:00,18.2,0.00,0.00,6,1
2022-09-10T10:00,20.1,0.00,0.00,7,1
2022-09-10T11:00,21.6,0.00,0.00,6,1
2022-09-10T12:00,22.9,0.00,0.00,11,1
2022-09-10T13:00,22.2,0.00,0.00,62,1
2022-09-10T14:00,23.2,0.00,0.00,53,1
2022-09-10T15:00,23.0,0.00,0.00,22,1
2022-09-10T16:00,18.9,4.60,0.00,68,1
2022-09-10T17:00,16.7,0.40,0.00,23,1
2022-09-10T18:00,16.0,0.00,0.00,6,1
2022-09-10T19:00,15.5,0.00,0.00,2,0
2022-09-10T20:00,14.1,0.00,0.00,1,0
2022-09-10T21:00,13.2,0.00,0.00,3,0
2022-09-10T22:00,13.5,0.00,0.00,2,0
2022-09-10T23:00,13.7,0.00,0.00,3,0
2022-09-11T00:00,13.8,0.00,0.00,6,0
2022-09-11T01:00,13.0,0.00,0.00,56,0
2022-09-11T02:00,12.8,0.00,0.00,75,0
2022-09-11T03:00,11.6,0.00,0.00,89,0
2022-09-11T04:00,12.6,0.00,0.00,90,0
2022-09-11T05:00,12.4,0.20,0.00,90,0
2022-09-11T06:00,12.2,0.30,0.00,78,1
2022-09-11T07:00,12.9,0.10,0.00,0,1
2022-09-11T08:00,14.9,0.00,0.00,8,1
2022-09-11T09:00,17.2,0.00,0.00,8,1
2022-09-11T10:00,19.4,0.00,0.00,2,1
2022-09-11T11:00,21.5,0.00,0.00,6,1
2022-09-11T12:00,22.2,0.00,0.00,20,1
2022-09-11T13:00,24.1,0.00,0.00,39,1
2022-09-11T14:00,21.7,0.00,0.00,30,1
2022-09-11T15:00,21.5,0.00,0.00,22,1
2022-09-11T16:00,22.3,0.00,0.00,20,1
2022-09-11T17:00,21.6,0.00,0.00,11,1
2022-09-11T18:00,21.3,0.00,0.00,8,1
2022-09-11T19:00,18.8,0.00,0.00,4,0
2022-09-11T20:00,17.4,0.00,0.00,2,0
2022-09-11T21:00,14.5,0.00,0.00,0,0
2022-09-11T22:00,12.6,0.00,0.00,0,0
2022-09-11T23:00,11.9,0.00,0.00,0,0
2022-09-12T00:00,11.4,0.00,0.00,0,0
2022-09-12T01:00,11.2,0.00,0.00,0,0
2022-09-12T02:00,10.9,0.00,0.00,0,0
2022-09-12T03:00,10.2,0.00,0.00,0,0
2022-09-12T04:00,10.4,0.00,0.00,1,0
2022-09-12T05:00,10.6,0.00,0.00,0,0
2022-09-12T06:00,9.8,0.00,0.00,0,1
2022-09-12T07:00,11.9,0.00,0.00,0,1
2022-09-12T08:00,14.6,0.00,0.00,0,1
2022-09-12T09:00,17.2,0.00,0.00,0,1
2022-09-12T10:00,19.6,0.00,0.00,0,1
2022-09-12T11:00,21.6,0.00,0.00,0,1
2022-09-12T12:00,23.0,0.00,0.00,14,1
2022-09-12T13:00,24.0,0.00,0.00,19,1
2022-09-12T14:00,24.6,0.00,0.00,48,1
2022-09-12T15:00,23.5,0.00,0.00,30,1
2022-09-12T16:00,23.4,0.00,0.00,8,1
2022-09-12T17:00,22.6,0.00,0.00,21,1
2022-09-12T18:00,19.7,0.00,0.00,8,1
2022-09-12T19:00,17.0,0.00,0.00,30,0
2022-09-12T20:00,15.7,0.00,0.00,16,0
2022-09-12T21:00,14.2,0.00,0.00,3,0
2022-09-12T22:00,13.2,0.00,0.00,15,0
2022-09-12T23:00,12.3,0.00,0.00,1,0
2022-09-13T00:00,12.1,0.00,0.00,1,0
2022-09-13T01:00,12.0,0.00,0.00,14,0
2022-09-13T02:00,11.2,0.00,0.00,1,0
2022-09-13T03:00,10.3,0.00,0.00,7,0
2022-09-13T04:00,10.2,0.00,0.00,8,0
2022-09-13T05:00,10.1,0.00,0.00,43,0
2022-09-13T06:00,10.5,0.00,0.00,25,1
2022-09-13T07:00,12.8,0.00,0.00,5,1
2022-09-13T08:00,15.9,0.00,0.00,2,1
2022-09-13T09:00,19.4,0.00,0.00,18,1
2022-09-13T10:00,22.4,0.00,0.00,32,1
2022-09-13T11:00,24.8,0.00,0.00,9,1
2022-09-13T12:00,25.9,0.00,0.00,11,1
2022-09-13T13:00,26.5,0.00,0.00,14,1
2022-09-13T14:00,25.9,0.00,0.00,22,1
2022-09-13T15:00,25.2,0.00,0.00,35,1
2022-09-13T16:00,24.5,0.00,0.00,37,1
2022-09-13T17:00,23.3,0.00,0.00,14,1
2022-09-13T18:00,21.5,0.00,0.00,15,1
2022-09-13T19:00,19.5,0.00,0.00,17,0
2022-09-13T20:00,18.3,0.00,0.00,20,0
2022-09-13T21:00,17.6,0.00,0.00,21,0
2022-09-13T22:00,17.3,0.00,0.00,29,0
2022-09-13T23:00,17.4,0.00,0.00,44,0
2022-09-14T00:00,17.5,0.00,0.00,51,0
2022-09-14T01:00,18.4,0.00,0.00,59,0
2022-09-14T02:00,18.8,0.00,0.00,51,0
2022-09-14T03:00,18.4,0.00,0.00,42,0
2022-09-14T04:00,18.3,0.00,0.00,64,0
2022-09-14T05:00,18.3,0.00,0.00,50,0
2022-09-14T06:00,18.1,0.00,0.00,34,1
2022-09-14T07:00,19.0,0.00,0.00,38,1
2022-09-14T08:00,20.8,0.00,0.00,30,1
2022-09-14T09:00,22.9,0.00,0.00,38,1
2022-09-14T10:00,24.7,0.00,0.00,82,1
2022-09-14T11:00,24.9,0.00,0.00,100,1
2022-09-14T12:00,24.9,0.00,0.00,94,1
2022-09-14T13:00,25.6,0.00,0.00,54,1
2022-09-14T14:00,24.8,0.00,0.00,82,1
2022-09-14T15:00,24.3,0.00,0.00,60,1
2022-09-14T16:00,24.5,0.00,0.00,58,1
2022-09-14T17:00,23.5,0.00,0.00,63,1
2022-09-14T18:00,22.8,0.00,0.00,36,1
2022-09-14T19:00,21.6,0.00,0.00,91,0
2022-09-14T20:00,21.3,0.00,0.00,100,0
2022-09-14T21:00,21.0,0.00,0.00,100,0
2022-09-14T22:00,19.7,0.20,0.00,100,0
2022-09-14T23:00,19.5,0.10,0.00,59,0
2022-09-15T00:00,19.0,0.20,0.00,100,0
2022-09-15T01:00,20.4,0.20,0.00,56,0
2022-09-15T02:00,19.6,0.00,0.00,71,0
2022-09-15T03:00,18.9,0.00,0.00,78,0
2022-09-15T04:00,18.9,1.60,0.00,100,0
2022-09-15T05:00,18.8,1.70,0.00,100,0
2022-09-15T06:00,18.6,2.50,0.00,100,1
2022-09-15T07:00,17.9,4.30,0.00,100,1
2022-09-15T08:00,18.0,13.90,0.00,100,1
2022-09-15T09:00,18.5,6.80,0.00,100,1
2022-09-15T10:00,20.1,0.30,0.00,88,1
2022-09-15T11:00,19.3,2.60,0.00,100,1
2022-09-15T12:00,19.1,1.50,0.00,100,1
2022-09-15T13:00,21.0,0.50,0.00,53,1
2022-09-15T14:00,21.5,0.20,0.00,100,1
2022-09-15T15:00,21.3,1.10,0.00,100,1
2022-09-15T16:00,20.8,0.30,0.00,71,1
2022-09-15T17:00,20.4,0.00,0.00,100,1
2022-09-15T18:00,19.7,0.00,0.00,60,1
2022-09-15T19:00,18.7,0.00,0.00,14,0
2022-09-15T20:00,17.7,0.00,0.00,48,0
2022-09-15T21:00,16.5,0.60,0.00,100,0
2022-09-15T22:00,16.8,3.30,0.00,76,0
2022-09-15T23:00,16.3,0.00,0.00,41,0
2022-09-16T00:00,16.3,0.00,0.00,35,0
2022-09-16T01:00,16.8,0.00,0.00,100,0
2022-09-16T02:00,16.1,0.00,0.00,100,0
2022-09-16T03:00,16.4,0.20,0.00,83,0
2022-09-16T04:00,16.5,1.00,0.00,100,0
2022-09-16T05:00,16.2,0.60,0.00,100,0
2022-09-16T06:00,15.9,0.20,0.00,100,1
2022-09-16T07:00,16.4,1.30,0.00,100,1
2022-09-16T08:00,16.9,0.80,0.00,100,1
2022-09-16T09:00,17.4,0.40,0.00,100,1
2022-09-16T10:00,17.3,0.70,0.00,100,1
2022-09-16T11:00,17.6,0.70,0.00,100,1
2022-09-16T12:00,17.3,0.40,0.00,100,1
2022-09-16T13:00,15.7,0.40,0.00,100,1
2022-09-16T14:00,16.5,1.00,0.00,100,1
2022-09-16T15:00,15.9,0.40,0.00,100,1
2022-09-16T16:00,15.3,0.20,0.00,100,1
2022-09-16T17:00,14.7,0.10,0.00,100,1
2022-09-16T18:00,14.4,0.60,0.00,100,1
2022-09-16T19:00,14.1,0.90,0.00,100,0
2022-09-16T20:00,13.7,0.50,0.00,100,0
2022-09-16T21:00,13.4,1.10,0.00,100,0
2022-09-16T22:00,13.2,1.30,0.00,100,0
2022-09-16T23:00,13.1,2.60,0.00,90,0
2022-09-17T00:00,13.0,4.30,0.00,90,0
2022-09-17T01:00,12.1,2.40,0.00,100,0
2022-09-17T02:00,12.1,2.00,0.00,100,0
2022-09-17T03:00,11.9,0.60,0.00,100,0
2022-09-17T04:00,11.8,1.30,0.00,90,0
2022-09-17T05:00,11.8,1.10,0.00,100,0
2022-09-17T06:00,11.7,1.90,0.00,100,1
2022-09-17T07:00,11.7,2.20,0.00,92,1
2022-09-17T08:00,11.8,1.40,0.00,100,1
2022-09-17T09:00,11.4,1.10,0.00,100,1
2022-09-17T10:00,11.0,1.90,0.00,100,1
2022-09-17T11:00,11.3,1.80,0.00,97,1
2022-09-17T12:00,11.1,1.70,0.00,90,1
2022-09-17T13:00,10.4,2.70,0.00,100,1
2022-09-17T14:00,10.8,0.60,0.00,98,1
2022-09-17T15:00,10.7,0.40,0.00,91,1
2022-09-17T16:00,10.9,0.10,0.00,100,1
2022-09-17T17:00,10.6,0.10,0.00,83,1
2022-09-17T18:00,10.2,0.00,0.00,35,1
2022-09-17T19:00,10.0,0.00,0.00,6,0
2022-09-17T20:00,9.6,0.00,0.00,7,0
2022-09-17T21:00,6.8,0.00,0.00,11,0
2022-09-17T22:00,7.7,0.00,0.00,34,0
2022-09-17T23:00,7.1,0.00,0.00,2,0
2022-09-18T00:00,7.7,0.00,0.00,2,0
2022-09-18T01:00,6.1,0.00,0.00,4,0
2022-09-18T02:00,5.0,0.00,0.00,22,0
2022-09-18T03:00,6.4,0.00,0.00,40,0
2022-09-18T04:00,5.2,0.00,0.00,24,0
2022-09-18T05:00,4.8,0.00,0.00,33,0
2022-09-18T06:00,4.6,0.00,0.00,90,1
2022-09-18T07:00,6.3,0.00,0.00,90,1
2022-09-18T08:00,8.6,0.00,0.00,89,1
2022-09-18T09:00,11.4,0.00,0.00,30,1
2022-09-18T10:00,14.3,0.00,0.00,29,1
2022-09-18T11:00,16.3,0.00,0.00,31,1
2022-09-18T12:00,17.4,0.00,0.00,20,1
2022-09-18T13:00,18.5,0.00,0.00,22,1
2022-09-18T14:00,18.9,0.00,0.00,29,1
2022-09-18T15:00,18.4,0.00,0.00,32,1
2022-09-18T16:00,17.4,0.10,0.00,28,1
2022-09-18T17:00,16.3,0.00,0.00,13,1
2022-09-18T18:00,12.5,0.00,0.00,40,1
2022-09-18T19:00,11.2,0.00,0.00,38,0
2022-09-18T20:00,10.3,0.00,0.00,62,0
2022-09-18T21:00,9.5,0.00,0.00,33,0
2022-09-18T22:00,8.6,0.00,0.00,45,0
2022-09-18T23:00,7.9,0.00,0.00,28,0
2022-09-19T00:00,7.4,0.00,0.00,71,0
2022-09-19T01:00,8.8,0.00,0.00,80,0
2022-09-19T02:00,10.5,0.80,0.00,100,0
2022-09-19T03:00,10.7,1.70,0.00,100,0
2022-09-19T04:00,10.6,1.70,0.00,36,0
2022-09-19T05:00,10.2,0.00,0.00,22,0
2022-09-19T06:00,9.2,0.00,0.00,0,1
2022-09-19T07:00,10.2,0.00,0.00,3,1
2022-09-19T08:00,11.9,0.00,0.00,3,1
2022-09-19T09:00,13.4,0.00,0.00,1,1
2022-09-19T10:00,15.2,0.00,0.00,3,1
2022-09-19T11:00,17.1,0.00,0.00,1,1
2022-09-19T12:00,18.4,0.00,0.00,5,1
2022-09-19T13:00,20.2,0.00,0.00,1,1
2022-09-19T14:00,19.9,0.00,0.00,2,1
2022-09-19T15:00,19.2,0.00,0.00,5,1
2022-09-19T16:00,18.3,0.00,0.00,0,1
2022-09-19T17:00,16.7,0.00,0.00,10,1
2022-09-19T18:00,13.4,0.00,0.00,27,1
2022-09-19T19:00,11.9,0.00,0.00,38,0
2022-09-19T20:00,10.8,0.00,0.00,32,0
2022-09-19T21:00,11.8,0.00,0.00,29,0
2022-09-19T22:00,11.3,0.00,0.00,17,0
2022-09-19T23:00,9.2,0.00,0.00,1,0
2022-09-20T00:00,9.0,0.00,0.00,0,0
2022-09-20T01:00,6.6,0.00,0.00,4,0
2022-09-20T02:00,6.5,0.00,0.00,0,0
2022-09-20T03:00,6.1,0.00,0.00,0,0
2022-09-20T04:00,5.4,0.00,0.00,0,0
2022-09-20T05:00,6.0,0.00,0.00,0,0
2022-09-20T06:00,5.0,0.00,0.00,0,1
2022-09-20T07:00,7.3,0.00,0.00,0,1
2022-09-20T08:00,9.7,0.00,0.00,0,1
2022-09-20T09:00,12.4,0.00,0.00,0,1
2022-09-20T10:00,14.8,0.00,0.00,1,1
2022-09-20T11:00,16.3,0.00,0.00,4,1
2022-09-20T12:00,17.1,0.00,0.00,16,1
2022-09-20T13:00,18.1,0.00,0.00,11,1
2022-09-20T14:00,18.1,0.00,0.00,23,1
2022-09-20T15:00,18.0,0.00,0.00,18,1
2022-09-20T16:00,17.6,0.00,0.00,23,1
2022-09-20T17:00,15.7,0.00,0.00,11,1
2022-09-20T18:00,12.8,0.00,0.00,41,1
2022-09-20T19:00,10.8,0.00,0.00,22,0
2022-09-20T20:00,10.6,0.00,0.00,21,0
2022-09-20T21:00,11.6,0.00,0.00,10,0
2022-09-20T22:00,10.7,0.00,0.00,18,0
2022-09-20T23:00,9.9,0.00,0.00,39,0
2022-09-21T00:00,9.1,0.00,0.00,48,0
2022-09-21T01:00,9.4,0.00,0.00,3,0
2022-09-21T02:00,8.8,0.00,0.00,0,0
